rougher	slope	slope
became	duchess	1977
becomes	bang	planting
understood	metaphor	metaphor
understand	complexity	complexity
understands	couldn	couldn
understand	!	!
understood	!	!
understands	shoreline	shoreline
sent	!	!
send	delivered	proven
sends	!	!
send	airports	airports
sent	arrives	arrives
sends	answered	answered
needed	!	!
need	farms	farms
needs	!	!
need	facilities	facilities
needed	improvement	improvement
needs	flexibility	flexibility
preserved	!	!
preserve	reconstructed	reconstructed
preserves	!	!
preserve	seating	seating
preserved	!	!
preserves	relics	relics
developed	!	!
develop	greatly	greatly
develops	!	!
develop	comparable	comparable
developed	strategies	strategies
develops	x-ray	x-ray
served	!	!
serve	housed	greatly
serves	!	!
serve	christchurch	christchurch
served	lumpur	lumpur
serves	serving	serving
protected	wildlife	wildlife
protect	liability	liability
protects	!	!
protect	outer	outer
protected	damages	preserve
protects	!	!
required	incident	incident
require	eliminate	eliminate
requires	!	!
require	handles	handles
required	reduces	reduces
requires	!	!
happened	conflicts	conflicts
happen	blacks	blacks
happens	!	!
happen	flow	flow
happened	flow	flow
happens	!	!
saved	romeo	romeo
save	strange	strange
saves	!	!
save	consumption	consumption
saved	marino	marino
saves	!	!
understood	jokes	jokes
understand	wikipedia	wikipedia
understands	!	!
understand	raising	raising
understood	volunteers	volunteers
understands	!	!
brought	playoffs	l.
bring	bacon	bacon
brings	kills	kills
bring	stay	stay
brought	ken	ken
brings	geometric	geometric
led	mccain	mccain
lead	rebuilding	rebuilding
leads	dirty	dirty
lead	ascent	ascent
led	qualification	qualification
leads	columns	columns
had	surprise	commentator
have	window	window
has	trout	trout
have	kindergarten	kindergarten
had	analyst	qualification
has	republican	republican
sought	refusal	1890
seek	merchants	merchants
seeks	kills	kills
seek	bureau	ahl
sought	qualification	qualification
seeks	promotes	promotes
said	reasoning	1890
say	donald	donald
says	nobody	miniature
say	leo	leave
said	nfl	nfl
says	essence	essence
looked	breast	breast
look	letting	letting
looks	partnerships	partnerships
look	dances	dances
looked	immense	immense
looks	brighton	brighton
resolved	characterized	characterized
resolve	intel	intel
resolves	presidents	presidents
resolve	!	!
resolved	!	!
resolves	intel	intel
returned	sale	sale
return	patriots	patriots
returns	oxfordshire	oxfordshire
return	escapes	escapes
returned	barlow	barlow
returns	suite	suite
used	ivan	ivan
use	modeling	modeling
uses	marketed	similarity
use	attract	attract
used	generation	generation
uses	terrace	weekends
offered	assignments	apache
offer	ticket	ticket
offers	offers	offers
offer	meals	meals
offered	cheese	cheese
offers	brighton	brighton
believed	exploit	exploit
believe	happened	happened
believes	reasonably	reasonably
believe	salvation	salvation
believed	uncertain	uncertain
believes	saved	saved
felt	featured	featured
feel	wouldn	wouldn
feels	gonna	gonna
feel	worried	worried
felt	voice	voice
feels	practices	practices
determined	typically	typically
determine	amino	amino
determines	airs	airs
determine	legally	legally
determined	registers	registers
determines	observing	observing
gave	constitutional	constitutional
give	designer	happened
gives	accomplish	jain
give	distribution	distribution
gave	constitutional	constitutional
gives	tomatoes	tomatoes
thought	treasury	treasury
think	guilt	guilt
thinks	stating	stating
think	disappearance	disappearance
thought	essence	essence
thinks	follow	chiefly
came	deciding	deciding
come	kicks	kicks
comes	puts	pointing
come	russia	russia
came	buyers	yankees
comes	towed	towed
included	covers	covers
include	girl	girl
includes	latest	latest
include	figure	figure
included	centres	centres
includes	engraved	engraved
saved	seemingly	seemingly
save	girl	girl
saves	moth	guilt
save	ninja	ninja
saved	yankees	yankees
saves	chooses	chooses
said	cites	cites
say	told	told
says	pointing	pointing
say	told	told
said	josh	josh
says	sampling	sampling
sought	faced	faced
seek	intent	intent
seeks	faced	faced
seek	mankind	namibia
sought	maintained	maintained
seeks	pillars	pillars
helped	soviets	soviets
help	screening	screening
helps	aims	educate
help	worried	worried
helped	parachute	parachute
helps	designed	designed
received	processing	processing
receive	favorable	favorable
receives	privilege	privilege
receive	favorable	favorable
received	fees	parachute
receives	advance	advance
came	locals	locals
come	ludwig	ludwig
comes	grows	grows
come	pray	pray
came	keeps	keeps
comes	breed	breed
got	quite	quite
get	listening	listening
gets	simplicity	lions
get	amanda	amanda
got	understand	understand
gets	sin	sin
told	you	you
tell	testimony	testimony
tells	you	ballet
tell	pray	pray
told	pray	pray
tells	says	animation
stopped	spencer	spencer
stop	demon	demon
stops	arrives	busch
stop	consequence	consequence
stopped	institution	institution
stops	evenings	evenings
looked	madame	archaeologists
look	indeed	indeed
looks	eliza	eliza
look	indeed	indeed
looked	disappointing	judgement
looks	tells	tells
became	duties	duties
become	manila	manila
becomes	genoa	genoa
become	consequence	consequence
became	committee	committee
becomes	fell	fell
reduced	allocation	allocation
reduce	territories	territories
reduces	suppression	vernon
reduce	consequence	consequence
reduced	mg	mg
reduces	opposing	opposing
sought	precinct	precinct
seek	demon	demon
seeks	escapes	escapes
seek	solutions	solutions
sought	institution	institution
seeks	demon	demon
came	chargers	chargers
come	ian	ian
comes	!	!
come	prosecution	prosecution
came	attested	attested
comes	!	!
used	patent	patent
use	lacks	lacks
uses	!	!
use	assess	insufficient
used	device	device
uses	!	!
learned	realizes	realizes
learn	tunes	tunes
learns	!	!
learn	prosecution	prosecution
learned	situation	situation
learns	!	!
went	contestant	contestant
go	lacks	lacks
goes	!	!
go	assist	assist
went	arrested	arrested
goes	!	!
held	roster	roster
hold	lacks	lacks
holds	!	!
hold	assess	assess
held	costly	designing
holds	!	!
got	subdivision	saint
get	couldn	couldn
gets	satisfied	satisfied
get	couldn	couldn
got	hobby	hobby
gets	catches	catches
began	normandy	normandy
begin	renewed	renewed
begins	probation	probation
begin	northward	northward
began	documented	documented
begins	quit	quit
accepted	parties	parties
accept	scenario	scenario
accepts	implies	implies
accept	offer	offer
accepted	monarchs	monarchs
accepts	confession	flights
became	mascot	named
become	translator	shots
becomes	involves	involves
become	lonely	transform
became	blown	blown
becomes	catches	catches
discussed	met	prevention
discuss	pga	pga
discusses	behavioral	behavioral
discuss	nursery	nursery
discussed	armored	armored
discusses	theories	theories
protected	vulnerable	vulnerable
protect	explosives	explosives
protects	mankind	mankind
protect	conspiracy	resolution
protected	quantum	quantum
protects	confirmation	wild
brought	throat	throat
bring	el	el
brings	catering	catering
bring	peaceful	nuns
brought	phone	phone
brings	irene	irene
started	throat	throat
start	motor	motor
starts	plural	plural
start	undercover	undercover
started	expired	expired
starts	pioneered	wild
eliminated	polymer	polymer
eliminate	quarterfinals	quarter-finals
eliminates	constitutes	constitutes
eliminate	!	!
eliminated	!	!
eliminates	gun	gun
accommodated	seating	erected
accommodate	!	!
accommodates	vertical	vertical
accommodate	!	!
accommodated	!	!
accommodates	!	!
reached	0.1	0.1
reach	peaked	peaked
reaches	negotiate	negotiate
reach	surround	surround
reached	unincorporated	earliest
reaches	peaked	comfort
knew	grew	edwin
know	everything	everything
knows	proves	proves
know	hey	hey
knew	thinks	bowie
knows	respond	respond
sent	weaver	weaver
send	remote	reviews
sends	dragged	dragged
send	mistakenly	mistakenly
sent	courtesy	courtesy
sends	send	send
called	code	code
call	disco	disco
calls	respond	respond
call	trunk	trunk
called	kurt	earliest
calls	vocals	vocals
worked	code	code
work	remote	remote
works	travels	jesuit
work	reggae	reggae
worked	earliest	earliest
works	search	search
earned	earned	earned
earn	15000	15000
earns	offers	offers
earn	!	!
earned	!	!
earns	updates	updates
protected	laying	laying
protect	activism	freely
protects	mammals	mammals
protect	interact	interact
protected	leone	leone
protects	downs	downs
met	midnight	midnight
meet	discuss	discuss
meets	wherein	learns
meet	lady	lady
met	tobago	nominations
meets	asks	asks
got	gave	gave
get	throwing	throwing
gets	nice	nice
get	troubles	troubles
got	earn	earn
gets	asks	asks
built	built	laying
build	excavated	excavated
builds	bonnie	bonnie
build	shifting	shifting
built	leone	leone
builds	closely	closely
won	won	won
win	ends	ends
wins	upset	upset
win	consecutive	consecutive
won	stadium	stadium
wins	medalist	medalist
provided	provides	implementation
provide	call	call
provides	confronts	confronts
provide	promoting	triggered
provided	providing	providing
provides	responded	responded
built	brewing	brewing
build	buildings	buildings
builds	utility	utility
build	triggered	triggered
built	simpler	simpler
builds	cabin	cabin
asked	termed	termed
ask	ends	ends
asks	discovers	discovers
ask	helps	helps
asked	tunes	tunes
asks	daughter	daughter
thought	foreign	foreign
think	enabled	goddess
thinks	guerrero	guerrero
think	prayers	prayers
thought	song	song
thinks	wanting	heading
resolved	november	november
resolve	debt	debt
resolves	integrity	integrity
resolve	!	!
resolved	!	!
resolves	jefferson	belonged
offered	promotions	promotions
offer	reduction	registration
offers	expenses	expenses
offer	visual	visual
offered	earn	earn
offers	incorporates	incorporates
had	scholarship	scholarship
have	strongly	strongly
has	sol	sol
have	brigades	brigades
had	column	column
has	walsh	walsh
avoided	november	november
avoid	dinosaurs	dinosaurs
avoids	sol	sol
avoid	!	!
avoided	!	!
avoids	considers	considers
developed	productivity	productivity
develop	designation	designation
develops	customer	customer
develop	wore	wore
developed	relieve	relieve
develops	opens	opens
stayed	painter	painter
stay	offered	offered
stays	sailing	sailing
stay	veins	veins
stayed	1941	1941
stays	undisclosed	differs
proved	depart	edison
prove	melting	melting
proves	sailing	sailing
prove	distant	distant
proved	intentions	intentions
proves	differs	differs
brought	leave	leave
bring	sent	sent
brings	threatens	spans
bring	reject	reject
brought	silesian	silesian
brings	sent	sent
liked	shields	shields
like	accept	accept
likes	dna	dna
like	equality	equality
liked	wickets	iron
likes	woman	woman
served	younger	younger
serve	consulted	broadband
serves	sailing	sailing
serve	center	center
served	ordnance	ordnance
serves	operates	operates
supported	flanders	flanders
support	jurisdiction	jurisdiction
supports	commented	panther
support	compare	purposes
supported	350	350
supports	jurisdiction	jurisdiction
called	osaka	osaka
call	nephew	nephew
calls	lonely	occupied
call	disputed	disputed
called	1860s	1842
calls	emotion	emotion
got	schemes	schemes
get	beth	beth
gets	proud	proud
get	assumes	filling
got	dozen	dozen
gets	loved	beth
told	protective	tin
tell	says	says
tells	proud	proud
tell	buffy	buffy
told	1842	1842
tells	commented	beth
learned	dispersed	scales
learn	lessons	lessons
learns	proud	proud
learn	compare	compare
learned	swim	swim
learns	boss	mentor
left	portsmouth	portsmouth
leave	dragon	dragon
leaves	blame	blame
leave	shrub	shrub
left	viaduct	viaduct
leaves	snails	snails
knew	knows	organist
know	mistaken	mistaken
knows	discovers	discovers
know	haven	haven
knew	murders	murders
knows	wakes	gets
allowed	renovated	renovated
allow	butterfly	butterfly
allows	mentally	mentally
allow	acquire	acquire
allowed	rotary	rotary
allows	gets	gets
created	innovative	innovative
create	harmony	harmony
creates	engagement	engagement
create	calculations	calculations
created	growth	growth
creates	genuine	genuine
wanted	swan	swan
want	defend	defend
wants	your	swan
want	calculations	calculations
wanted	fashion	fashion
wants	guilt	guilt
made	outline	outline
make	memories	memories
makes	!	!
make	celebrating	celebrating
made	poet	poet
makes	!	!
remained	fortified	fortified
remain	pressing	apart
remains	!	!
remain	occasion	occasion
remained	feast	feast
remains	!	!
felt	experimented	experimented
feel	listen	apart
feels	!	!
feel	everyone	reveal
felt	favourable	favourable
feels	!	!
discussed	corrupt	gathering
discuss	politically	politically
discusses	!	!
discuss	conducts	conducts
discussed	caring	visits
discusses	!	!
became	treated	treated
become	become	become
becomes	!	!
become	tends	tends
became	eccentric	eccentric
becomes	!	!
supported	updates	demanded
support	pius	pius
supports	charities	charities
support	element	element
supported	installed	installed
supports	rigid	rigid
made	updates	fortunes
make	wanting	recommended
makes	makes	makes
make	hole	hole
made	paid	paid
makes	rigid	rigid
asked	updates	updates
ask	illegitimate	illegitimate
asks	realizes	realizes
ask	cao	cao
asked	spinal	spinal
asks	blame	blame
started	reds	reds
start	humphrey	humphrey
starts	crazy	crazy
start	rat	rat
started	innings	walked
starts	prof.	prof.
told	tells	tells
tell	sure	sure
tells	realizes	realizes
tell	really	really
told	greg	greg
tells	gifted	gifted
reached	negotiating	negotiating
reach	obstacles	obstacles
reaches	reaches	reaches
reach	clinic	clinic
reached	express	express
reaches	reds	reds
left	cook	cook
leave	strengthen	strengthen
leaves	bag	bag
leave	rounded	rounded
left	mare	mare
leaves	jealous	switching
studied	molecular	novel
study	lectured	lectured
studies	studies	newman
study	clinic	clinic
studied	biology	biology
studies	conservatory	conservatory
followed	understood	understood
follow	parliamentary	parliamentary
follows	reaches	reaches
follow	preliminary	preliminary
followed	twenty-five	twenty-five
follows	switching	switching
changed	differences	differences
change	improve	improve
changes	sodium	sodium
change	improve	improve
changed	unclear	unclear
changes	am	am
won	semi-final	semi-final
win	contested	contested
wins	semifinal	semifinal
win	tackles	tackles
won	playoff	playoff
wins	jack	jack
opened	crete	crete
open	ads	ads
opens	gift	injection
open	rhythm	rhythm
opened	barry	barry
opens	circus	circus
studied	studied	studied
study	algebra	algebra
studies	rudolf	rudolf
study	master	master
studied	specializing	1900
studies	sanders	studying
accepted	migration	migration
accept	questions	questions
accepts	warn	warn
accept	assumption	assumption
accepted	justify	1900
accepts	encourages	encourages
became	market	gauge
become	co-founded	co-founded
becomes	longtime	longtime
become	ambiguous	abolition
became	required	required
becomes	wakes	wealth
determined	concentrations	concentrations
determine	distance	distance
determines	concealed	concealed
determine	determine	determine
determined	depends	nominees
determines	anyway	anyway
ensured	output	output
ensure	frequently	mortality
ensures	discovers	discovers
ensure	!	!
ensured	!	!
ensures	meets	lower
required	concentrations	concentrations
require	mini	mini
requires	concealed	concealed
require	manufacture	manufacture
required	commerce	commerce
requires	require	require
became	attained	attained
become	lacrosse	lacrosse
becomes	discovers	discovers
become	sexually	sexually
became	goals	goals
becomes	becomes	becomes
preserved	thai	thai
preserve	forts	forts
preserves	swamp	somehow
preserve	!	!
preserved	!	!
preserves	divides	divides
paid	col.	col.
pay	want	want
pays	pays	pays
pay	affordable	affordable
paid	relief	relief
pays	pays	marginal
began	97	97
begin	society	society
begins	molly	molly
begin	settler	settler
began	resumed	resumed
begins	introduces	introduces
returned	princess	princess
return	want	want
returns	combustion	combustion
return	press	press
returned	got	got
returns	wakes	wakes
decided	switched	switched
decide	want	want
decides	desires	desires
decide	badminton	mohammed
decided	honorable	honorable
decides	convinces	convinces
avoided	withdrew	withdrew
avoid	want	want
avoids	seemingly	seemingly
avoid	!	!
avoided	!	!
avoids	electromagnetic	electromagnetic
