rougher	slope	slope
becomes	cane	cane
become	react	react
became	1977	1977
becomes	jessie	jessie
understood	metaphor	metaphor
understand	complexity	complexity
understands	sexuality	sexuality
understand	!	!
understood	!	!
understands	shoreline	shoreline
sent	!	!
send	navigation	navigation
sends	!	!
send	airports	airports
sent	arrives	arrives
sends	answered	answered
needed	!	!
need	care	care
needs	!	!
need	mechanisms	mechanisms
needed	improvement	improvement
needs	flexibility	flexibility
preserved	!	!
preserve	reconstructed	reconstructed
preserves	!	!
preserve	seating	seating
preserved	!	!
preserves	relics	relics
developed	!	!
develop	greatly	greatly
develops	!	!
develop	comparable	comparable
developed	strategies	strategies
develops	x-ray	x-ray
served	!	!
serve	housed	greatly
serves	!	!
serve	christchurch	christchurch
served	lumpur	lumpur
serves	serving	serving
protected	wildlife	wildlife
protect	liability	liability
protects	!	!
protect	outer	outer
protected	preserve	preserve
protects	!	!
required	incident	incident
require	eliminate	eliminate
requires	!	!
require	handles	handles
required	reduces	reduces
requires	!	!
happened	conflicts	conflicts
happen	blacks	blacks
happens	!	!
happen	flow	flow
happened	flow	flow
happens	!	!
saved	romeo	romeo
save	strange	strange
saves	!	!
save	consumption	consumption
saved	pipes	pipes
saves	!	!
understood	jokes	jokes
understand	wikipedia	wikipedia
understands	!	!
understand	raising	raising
understood	volunteers	volunteers
understands	!	!
brought	playoffs	playoffs
bring	bacon	bacon
brings	kills	kills
bring	stay	stay
brought	ken	ken
brings	geometric	geometric
led	waived	mccain
lead	rebuilding	rebuilding
leads	dirty	kills
lead	ascent	ascent
led	qualification	qualification
leads	columns	columns
had	surprise	commentator
have	window	window
has	trout	trout
have	kindergarten	kindergarten
had	analyst	analyst
has	republican	republican
sought	1890	1890
seek	merchants	merchants
seeks	kills	kills
seek	bureau	bureau
sought	qualification	qualification
seeks	promotes	promotes
said	reasoning	1890
say	donald	donald
says	asking	miniature
say	leave	leave
said	nfl	leave
says	essence	essence
looked	breast	breast
look	letting	letting
looks	breast	partnerships
look	dances	dances
looked	immense	immense
looks	brighton	brighton
resolved	characterized	characterized
resolve	intel	intel
resolves	presidents	presidents
resolve	!	!
resolved	!	!
resolves	intel	intel
returned	sale	sale
return	patriots	patriots
returns	oxfordshire	oxfordshire
return	escapes	escapes
returned	barlow	barlow
returns	suite	suite
used	apache	apache
use	modeling	modeling
uses	marketed	similarity
use	attract	attract
used	generation	generation
uses	terrace	mode
offered	assignments	apache
offer	offer	ticket
offers	offers	offers
offer	meals	attract
offered	cheese	cheese
offers	brighton	brighton
believed	exploit	exploit
believe	happened	happened
believes	couldn	couldn
believe	salvation	salvation
believed	luke	taliban
believes	saved	saved
felt	featured	featured
feel	wouldn	wouldn
feels	gonna	inspiration
feel	worried	worried
felt	voice	voice
feels	practices	practices
determined	typically	typically
determine	amino	amino
determines	airs	airs
determine	legally	legally
determined	substrate	halted
determines	observing	observing
gave	constitutional	constitutional
give	tomatoes	happened
gives	jain	jain
give	accepts	distribution
gave	constitutional	constitutional
gives	tomatoes	tomatoes
thought	treasury	treasury
think	guilt	guilt
thinks	inspiration	inspiration
think	disappearance	disappearance
thought	essence	essence
thinks	follow	follow
came	deciding	deciding
come	kicks	kicks
comes	puts	pointing
come	russia	russia
came	buyers	yankees
comes	towed	towed
included	covers	covers
include	girl	girl
includes	latest	latest
include	ministry	ministry
included	centres	centres
includes	engraved	engraved
saved	seemingly	seemingly
save	girl	girl
saves	moth	guilt
save	ninja	ninja
saved	yankees	yankees
saves	chooses	chooses
said	fraternity	cites
say	told	told
says	pointing	pointing
say	told	told
said	josh	josh
says	sampling	sampling
sought	faced	faced
seek	intent	intent
seeks	faced	faced
seek	mankind	namibia
sought	maintained	maintained
seeks	demon	demon
helped	soviets	soviets
help	screening	screening
helps	educate	bright
help	worried	worried
helped	parachute	parachute
helps	designed	ideas
received	processing	processing
receive	favorable	favorable
receives	privilege	privilege
receive	favorable	favorable
received	parachute	parachute
receives	advance	advance
came	locals	locals
come	ludwig	ludwig
comes	grows	grows
come	pray	pray
came	keeps	keeps
comes	breed	breed
got	quite	processing
get	listening	listening
gets	symbols	liga
get	amanda	amanda
got	understand	understand
gets	sin	sin
told	you	you
tell	worried	testimony
tells	you	ballet
tell	pray	pray
told	pray	pray
tells	says	murders
stopped	spencer	spencer
stop	demon	demon
stops	dreams	dreams
stop	consequence	consequence
stopped	institution	institution
stops	evenings	evenings
looked	archaeologists	archaeologists
look	indeed	indeed
looks	eliza	eliza
look	indeed	indeed
looked	disappointing	disappointing
looks	tells	tells
became	duties	duties
become	manila	manila
becomes	banker	banker
become	consequence	consequence
became	committee	committee
becomes	fell	fell
reduced	allocation	allocation
reduce	territories	territories
reduces	suppression	vernon
reduce	consequence	consequence
reduced	mg	mg
reduces	opposing	opposing
sought	precinct	precinct
seek	demon	demon
seeks	escapes	escapes
seek	solutions	solutions
sought	institution	institution
seeks	demon	demon
came	chargers	chargers
come	ian	oriental
comes	!	!
come	prosecution	prosecution
came	attested	attested
comes	!	!
used	patent	patent
use	lacks	lacks
uses	!	!
use	device	device
used	device	device
uses	!	!
learned	realizes	couldn
learn	tunes	tunes
learns	!	!
learn	prosecution	prosecution
learned	situation	situation
learns	!	!
went	contestant	contestant
go	lacks	lacks
goes	!	!
go	assist	assist
went	arrested	arrested
goes	!	!
held	roster	roster
hold	lacks	lacks
holds	!	!
hold	assess	assess
held	costly	costly
holds	!	!
got	subdivision	saint
get	couldn	couldn
gets	satisfied	hunger
get	couldn	couldn
got	hobby	hobby
gets	catches	catches
began	normandy	normandy
begin	renewed	renewed
begins	probation	probation
begin	northward	northward
began	mara	mara
begins	quit	quit
accepted	parties	parties
accept	scenario	scenario
accepts	implies	implies
accept	offer	offer
accepted	monarchs	monarchs
accepts	flights	flights
became	mascot	mascot
become	purely	purely
becomes	involves	involves
become	transform	transform
became	demanding	jump
becomes	catches	catches
discussed	met	genetic
discuss	pga	pga
discusses	behavioral	behavioral
discuss	nursery	nursery
discussed	armored	armored
discusses	theories	theories
protected	vulnerable	caused
protect	explosives	explosives
protects	mankind	mankind
protect	resolution	resolution
protected	quantum	quantum
protects	confirmation	wild
brought	throat	throat
bring	el	el
brings	catering	catering
bring	josh	nuns
brought	phone	phone
brings	irene	irene
started	throat	throat
start	motor	motor
starts	plural	plural
start	elsewhere	elsewhere
started	expired	expired
starts	launching	wild
eliminated	polymer	polymer
eliminate	quarter-finals	quarter-finals
eliminates	constitutes	constitutes
eliminate	!	!
eliminated	!	!
eliminates	gun	gun
accommodated	seating	erected
accommodate	!	!
accommodates	vertical	vertical
accommodate	!	!
accommodated	!	!
accommodates	!	!
reached	withdrew	withdrew
reach	peaked	peaked
reaches	negotiate	negotiate
reach	cone	surround
reached	unincorporated	earliest
reaches	reach	reach
knew	grew	adams
know	shame	shame
knows	proves	proves
know	hey	hey
knew	knowing	knowing
knows	respond	respond
sent	weaver	weaver
send	remote	remote
sends	dragged	dragged
send	mistakenly	bundle
sent	courtesy	courtesy
sends	send	send
called	admits	admits
call	acoustic	acoustic
calls	respond	respond
call	trunk	trunk
called	kurt	kurt
calls	vocals	vocals
worked	code	code
work	remote	remote
works	travels	jesuit
work	reggae	ulster
worked	earliest	earliest
works	search	search
earned	earned	earned
earn	15000	15000
earns	nba	nba
earn	!	!
earned	!	!
earns	updates	updates
protected	laying	laying
protect	freely	freely
protects	mammals	mammals
protect	interact	interact
protected	leone	leone
protects	downs	downs
met	midnight	midnight
meet	discuss	discuss
meets	wherein	wherein
meet	lady	lady
met	tobago	tobago
meets	discuss	discuss
got	gave	gave
get	throwing	throwing
gets	nice	nice
get	troubles	troubles
got	earn	saints
gets	asks	asks
built	built	built
build	excavated	excavated
builds	bonnie	bonnie
build	shifting	shifting
built	leone	leone
builds	renovations	closely
won	upset	won
win	ends	ends
wins	upset	upset
win	consecutive	consecutive
won	stadium	stadium
wins	medalist	medalist
provided	implementation	implementation
provide	call	call
provides	confronts	saving
provide	triggered	triggered
provided	providing	providing
provides	responded	responded
built	brewing	brewing
build	loop	buildings
builds	saving	utility
build	triggered	triggered
built	methodology	simpler
builds	cabin	cabin
asked	termed	termed
ask	understand	understand
asks	discovers	discovers
ask	helps	helps
asked	tunes	tunes
asks	daughter	daughter
thought	foreign	anthem
think	goddess	goddess
thinks	guerrero	guerrero
think	knows	prayers
thought	confidence	song
thinks	funny	funny
resolved	november	november
resolve	debt	debt
resolves	integrity	integrity
resolve	!	!
resolved	!	!
resolves	jefferson	jefferson
offered	promotions	promotions
offer	registration	registration
offers	expenses	expenses
offer	visual	visual
offered	presentations	presentations
offers	incorporates	incorporates
had	brazilian	brazilian
have	gains	strongly
has	sol	sol
have	brigades	brigades
had	column	column
has	walsh	walsh
avoided	parma	parma
avoid	dinosaurs	bear
avoids	sol	sol
avoid	!	!
avoided	!	!
avoids	considers	considers
developed	productivity	productivity
develop	layout	inventor
develops	encouraged	encouraged
develop	wore	wore
developed	relieve	relieve
develops	opens	opens
stayed	painter	painter
stay	offered	offered
stays	sailing	sailing
stay	marijuana	marijuana
stayed	1941	1941
stays	undisclosed	undisclosed
proved	kidnapping	careful
prove	melting	melting
proves	sailing	sailing
prove	distant	distant
proved	intentions	intentions
proves	differs	differs
brought	instructed	instructed
bring	sent	sent
brings	threatens	spans
bring	reject	reject
brought	silesian	silesian
brings	sent	sent
liked	shields	shields
like	accept	accept
likes	dna	dna
like	equality	equality
liked	wickets	iron
likes	woman	woman
served	younger	younger
serve	broadband	broadband
serves	sailing	sailing
serve	center	center
served	ordnance	ordnance
serves	operates	operates
supported	flanders	tensions
support	jurisdiction	jurisdiction
supports	panther	panther
support	obtain	obtain
supported	350	350
supports	jurisdiction	jurisdiction
called	osaka	osaka
call	nephew	nephew
calls	lonely	occupied
call	disputed	disputed
called	1842	1842
calls	emotion	emotion
got	schemes	schemes
get	beth	beth
gets	proud	proud
get	assumes	filling
got	dozen	dozen
gets	loved	beth
told	protective	tin
tell	says	jurisdiction
tells	proud	proud
tell	buffy	buffy
told	1842	1842
tells	commented	beth
learned	dispersed	dispersed
learn	lessons	lessons
learns	proud	proud
learn	compare	compare
learned	swim	swim
learns	boss	boss
left	portsmouth	portsmouth
leave	complained	dragon
leaves	blame	blame
leave	shrub	mistaken
left	viaduct	viaduct
leaves	snails	snails
knew	organist	organist
know	mistaken	mistaken
knows	discovers	discovers
know	haven	haven
knew	livingston	livingston
knows	wakes	wakes
allowed	renovated	renovated
allow	butterfly	butterfly
allows	mentally	mentally
allow	background	acquire
allowed	rotary	rotary
allows	clips	genuine
created	innovative	innovative
create	harmony	harmony
creates	engagement	engagement
create	calculations	calculations
created	growth	growth
creates	genuine	guilt
wanted	swan	swan
want	defend	defend
wants	your	swan
want	calculations	calculations
wanted	fashion	fashion
wants	guilt	guilt
made	outline	outline
make	memories	memories
makes	!	!
make	celebrating	celebrating
made	poet	poet
makes	!	!
remained	fortified	fortified
remain	pressing	apart
remains	!	!
remain	occasion	occasion
remained	feast	feast
remains	!	!
felt	experimented	experimented
feel	listen	suffer
feels	!	!
feel	everyone	everyone
felt	favourable	favourable
feels	!	!
discussed	gathering	gathering
discuss	politically	politically
discusses	!	!
discuss	conducts	conducts
discussed	caring	caring
discusses	!	!
became	treated	treated
become	become	become
becomes	!	!
become	tends	tends
became	eccentric	increasingly
becomes	!	!
supported	demanded	demanded
support	pius	pius
supports	charities	charities
support	element	element
supported	installed	installed
supports	rigid	rigid
made	fortunes	fortunes
make	recommended	recommended
makes	makes	makes
make	hole	hole
made	paid	paid
makes	rigid	rigid
asked	updates	updates
ask	declining	illegitimate
asks	realizes	realizes
ask	cao	cao
asked	spinal	spinal
asks	blame	blame
started	reds	reds
start	humphrey	humphrey
starts	crazy	crazy
start	rat	rat
started	innings	innings
starts	prof.	prof.
told	tells	tells
tell	sure	sure
tells	realizes	realizes
tell	really	really
told	greg	greg
tells	gifted	gifted
reached	negotiating	negotiating
reach	obstacles	obstacles
reaches	reaches	reaches
reach	clinic	clinic
reached	express	express
reaches	reds	reds
left	cook	cook
leave	strengthen	strengthen
leaves	bag	bag
leave	rounded	rounded
left	compelled	enjoyed
leaves	switching	switching
studied	comparative	comparative
study	lectured	lectured
studies	studies	studies
study	clinic	clinic
studied	biology	biology
studies	b.a.	conservatory
followed	understood	understood
follow	andrea	andrea
follows	reaches	reaches
follow	preliminary	preliminary
followed	twenty-five	twenty-five
follows	switching	switching
changed	differences	differences
change	improve	improve
changes	sodium	sodium
change	improve	improve
changed	altered	unclear
changes	am	am
won	semi-final	semi-final
win	contested	contested
wins	semifinal	debut
win	tackles	registered
won	playoff	playoff
wins	jack	jack
opened	crete	crete
open	ads	sight
opens	gift	injection
open	rhythm	rhythm
opened	barry	barry
opens	circus	guests
studied	studied	studied
study	algebra	algebra
studies	rudolf	rudolf
study	master	master
studied	1900	1900
studies	sanders	studying
accepted	herzegovina	herzegovina
accept	questions	questions
accepts	warn	warn
accept	assumption	assumption
accepted	justify	1900
accepts	encourages	encourages
became	market	market
become	co-founded	co-founded
becomes	longtime	longtime
become	ambiguous	abolition
became	required	required
becomes	wakes	wealth
determined	concentrations	concentrations
determine	distance	distance
determines	concealed	concealed
determine	determine	determine
determined	depends	shapes
determines	anyway	anyway
ensured	output	output
ensure	mortality	mortality
ensures	discovers	discovers
ensure	!	!
ensured	!	!
ensures	meets	lower
required	concentrations	concentrations
require	mini	mini
requires	concealed	concealed
require	manufacture	manufacture
required	commerce	commerce
requires	require	require
became	attained	attained
become	ancestors	ancestors
becomes	discovers	discovers
become	sexually	sexually
became	goals	goals
becomes	becomes	becomes
preserved	thai	thai
preserve	eagles	forts
preserves	somehow	somehow
preserve	!	!
preserved	!	!
preserves	divides	divides
paid	col.	col.
pay	want	want
pays	pays	pays
pay	affordable	affordable
paid	relief	relief
pays	pays	marginal
began	switched	switched
begin	society	society
begins	molly	molly
begin	settler	settler
began	resumed	resumed
begins	introduces	introduces
returned	princess	princess
return	flee	want
returns	combustion	combustion
return	press	press
returned	got	got
returns	wakes	wolf
decided	switched	switched
decide	want	want
decides	seeks	desires
decide	badminton	mohammed
decided	honorable	honorable
decides	convinces	doesn
avoided	withdrew	withdrew
avoid	want	want
avoids	seemingly	seemingly
avoid	!	!
avoided	!	!
avoids	electromagnetic	anterior
