rougher	slope	slope
send	navigation	navigation
sends	!	!
send	airports	airports
sent	arrives	arrives
sends	answered	answered
needed	!	!
need	farms	farms
needs	!	!
need	mechanisms	mechanisms
needed	improvement	improvement
needs	flexibility	flexibility
preserved	!	!
preserve	reconstructed	reconstructed
preserves	!	!
preserve	seating	seating
preserved	!	!
preserves	relics	relics
developed	!	!
develop	greatly	greatly
develops	!	!
develop	comparable	comparable
developed	embrace	embrace
develops	x-ray	x-ray
served	!	!
serve	greatly	greatly
serves	!	!
serve	christchurch	christchurch
served	lumpur	lumpur
serves	serving	serving
protected	wildlife	wildlife
protect	monitor	monitor
protects	!	!
protect	outer	grain
protected	preserve	preserve
protects	!	!
required	incident	incident
require	monitor	eliminate
requires	!	!
require	handles	handles
required	reduces	reduces
requires	!	!
happened	conflicts	conflicts
happen	blacks	blacks
happens	!	!
happen	flow	flow
happened	flow	flow
happens	!	!
saved	romeo	romeo
save	strange	strange
saves	!	!
save	enhance	consumption
saved	marino	marino
saves	!	!
understood	sees	jokes
understand	wikipedia	wikipedia
understands	!	!
understand	raising	raising
understood	volunteers	volunteers
understands	!	!
brought	playoffs	l.
bring	bacon	bacon
brings	kills	kills
bring	stay	stay
brought	ken	ken
brings	geometric	geometric
led	mccain	mccain
lead	rebuilding	rebuilding
leads	dirty	dirty
lead	ascent	ascent
led	qualification	qualification
leads	republican	republican
had	surprise	commentator
have	window	window
has	trout	trout
have	kindergarten	kindergarten
had	analyst	qualification
has	inch	republican
sought	refusal	1890
seek	merchants	merchants
seeks	kills	kills
seek	ahl	ahl
sought	qualification	qualification
seeks	promotes	promotes
said	reasoning	1890
say	summers	summers
says	lacking	insects
say	leave	leave
said	nfl	leave
says	essence	essence
looked	breast	breast
look	letting	letting
looks	partnerships	partnerships
look	dances	dances
looked	immense	immense
looks	brighton	brighton
resolved	characterized	characterized
resolve	intel	intel
resolves	partnerships	partnerships
resolve	!	!
resolved	!	!
resolves	intel	intel
returned	sale	sale
return	patriots	patriots
returns	searching	searching
return	escapes	escapes
returned	barlow	barlow
returns	suite	suite
used	ivan	ivan
use	modeling	modeling
uses	marketed	similarity
use	attract	attract
used	generation	generation
uses	originates	mode
offered	assignments	assignments
offer	offer	ticket
offers	offers	offers
offer	meals	relay
offered	cheese	cheese
offers	weekends	brighton
believed	spoke	inscribed
believe	happened	happened
believes	couldn	argue
believe	salvation	salvation
believed	taliban	taliban
believes	saved	saved
felt	featured	featured
feel	wouldn	wouldn
feels	gonna	inspiration
feel	worried	worried
felt	voice	voice
feels	practices	practices
determined	typically	typically
determine	amino	amino
determines	airs	airs
determine	legally	legally
determined	substrate	halted
determines	observing	observing
gave	constitutional	constitutional
give	tomatoes	tomatoes
gives	jain	jain
give	accepts	accepts
gave	constitutional	constitutional
gives	tomatoes	tomatoes
thought	treasury	treasury
think	guilt	guilt
thinks	stating	stating
think	accepts	disappearance
thought	essence	essence
thinks	follow	follow
came	deciding	deciding
come	kicks	kicks
comes	puts	puts
come	russia	russia
came	buyers	yankees
comes	towed	towed
included	covers	covers
include	girl	girl
includes	latest	latest
include	no.	figure
included	centres	centres
includes	detected	engraved
saved	seemingly	seemingly
save	consequently	girl
saves	moth	guilt
save	ninja	ninja
saved	yankees	yankees
saves	collecting	chooses
said	cites	cites
say	told	told
says	pointing	pointing
say	told	told
said	josh	josh
says	sampling	sampling
sought	faced	faced
seek	intent	intent
seeks	faced	faced
seek	mankind	namibia
sought	maintained	maintained
seeks	demon	pillars
helped	soviets	soviets
help	screening	screening
helps	educate	bright
help	worried	worried
helped	parachute	parachute
helps	designed	ideas
received	processing	processing
receive	favorable	favorable
receives	privilege	privilege
receive	favorable	favorable
received	fees	parachute
receives	rating	advance
came	locals	locals
come	ludwig	ludwig
comes	grows	grows
come	pray	pray
came	keeps	ones
comes	breed	breed
got	gave	processing
get	listening	listening
gets	symbols	liga
get	amanda	amanda
got	understand	understand
gets	escapes	sin
told	you	you
tell	testimony	testimony
tells	you	depicted
tell	pray	pray
told	pray	pray
tells	says	murders
stopped	spencer	spencer
stop	demon	demon
stops	dreams	dreams
stop	consequence	consequence
stopped	institution	institution
stops	evenings	evenings
looked	archaeologists	archaeologists
look	indeed	indeed
looks	eliza	eliza
look	indeed	indeed
looked	disappointing	institution
looks	tells	tells
became	score	duties
become	manila	manila
becomes	genoa	genoa
become	consequence	consequence
became	committee	committee
becomes	fell	fell
reduced	allocation	allocation
reduce	territories	territories
reduces	suppression	vernon
reduce	consequence	consequence
reduced	mg	mg
reduces	opposing	opposing
sought	precinct	precinct
seek	demon	demon
seeks	escapes	escapes
seek	solutions	solutions
sought	bureau	institution
seeks	demon	demon
came	stationed	chargers
come	ian	oriental
comes	!	!
come	prosecution	prosecution
came	attested	attested
comes	!	!
used	patent	patent
use	lacks	lacks
uses	!	!
use	assess	insufficient
used	device	device
uses	!	!
learned	realizes	realizes
learn	tunes	tunes
learns	!	!
learn	prosecution	prosecution
learned	situation	situation
learns	!	!
went	contestant	contestant
go	lacks	lacks
goes	!	!
go	assist	assist
went	arrested	arrested
goes	!	!
held	roster	roster
hold	zone	lacks
holds	!	!
hold	assess	assess
held	costly	designing
holds	!	!
got	saint	saint
get	couldn	couldn
gets	satisfied	satisfied
get	couldn	couldn
got	hobby	hobby
gets	catches	catches
began	normandy	normandy
begin	renewed	renewed
begins	probation	probation
begin	northward	northward
began	later	later
begins	quit	quit
accepted	parties	parties
accept	scenario	scenario
accepts	implies	implies
accept	offer	offer
accepted	monarchs	monarchs
accepts	flights	flights
became	mascot	mascot
become	translator	translator
becomes	implies	implies
become	lonely	clutch
became	demanding	jump
becomes	catches	catches
discussed	met	met
discuss	pga	pga
discusses	met	met
discuss	nursery	nursery
discussed	armored	armored
discusses	theories	theories
protected	vulnerable	vulnerable
protect	explosives	explosives
protects	mankind	zombie
protect	resolution	resolution
protected	quantum	quantum
protects	confirmation	confirmation
brought	throat	throat
bring	el	el
brings	catering	catering
bring	josh	nuns
brought	phone	phone
brings	irene	irene
started	mill	diminished
start	motor	motor
starts	plural	plural
start	elsewhere	elsewhere
started	expired	expired
starts	wild	wild
eliminated	polymer	polymer
eliminate	quarterfinals	motor
eliminates	constitutes	constitutes
eliminate	!	!
eliminated	!	!
eliminates	gun	gun
accommodated	seating	erected
accommodate	!	!
accommodates	vertical	vertical
accommodate	!	!
accommodated	!	!
accommodates	!	!
reached	0.1	0.1
reach	peaked	peaked
reaches	negotiate	negotiate
reach	cone	surround
reached	earliest	earliest
reaches	reach	comfort
knew	grew	grew
know	shame	shame
knows	proves	proves
know	hey	hey
knew	thinks	knowing
knows	respond	respond
sent	weaver	weaver
send	remote	remote
sends	ibrahim	dragged
send	bundle	bundle
sent	courtesy	courtesy
sends	send	send
called	code	code
call	disco	disco
calls	respond	respond
call	trunk	trunk
called	kurt	kurt
calls	vocals	vocals
worked	code	code
work	remote	remote
works	travels	jesuit
work	reggae	reggae
worked	earliest	earliest
works	search	search
earned	earned	earned
earn	15000	15000
earns	offers	offers
earn	!	!
earned	!	!
earns	updates	updates
protected	laying	laying
protect	freely	freely
protects	mammals	mammals
protect	interact	interact
protected	leone	leone
protects	downs	downs
met	midnight	midnight
meet	discuss	discuss
meets	wherein	wherein
meet	lady	lady
met	leads	leads
meets	discuss	discuss
got	gave	gave
get	throwing	throwing
gets	nice	nice
get	troubles	troubles
got	earn	saints
gets	asks	asks
built	built	laying
build	excavated	excavated
builds	plantation	plantation
build	shifting	shifting
built	leone	leone
builds	renovations	closely
won	upset	won
win	ends	ends
wins	upset	upset
win	consecutive	consecutive
won	knockout	stadium
wins	medalist	medalist
provided	provides	implementation
provide	call	call
provides	confronts	saving
provide	triggered	triggered
provided	providing	providing
provides	responded	responded
built	brewing	brewing
build	loop	buildings
builds	utility	utility
build	triggered	triggered
built	methodology	simpler
builds	cabin	cabin
asked	termed	termed
ask	ends	ends
asks	discovers	discovers
ask	helps	helps
asked	tunes	tunes
asks	daughter	daughter
thought	foreign	foreign
think	goddess	goddess
thinks	guerrero	guerrero
think	prayers	prayers
thought	confidence	confidence
thinks	wanting	heading
resolved	november	november
resolve	perhaps	perhaps
resolves	integrity	stability
resolve	!	!
resolved	!	!
resolves	jefferson	belonged
offered	promotions	promotions
offer	registration	registration
offers	accepts	expenses
offer	visual	visual
offered	earn	earn
offers	incorporates	incorporates
had	scholarship	scholarship
have	strongly	strongly
has	sol	sol
have	brigades	brigades
had	column	column
has	walsh	walsh
avoided	parma	parma
avoid	dinosaurs	dinosaurs
avoids	sol	sol
avoid	!	!
avoided	!	!
avoids	considers	considers
developed	productivity	productivity
develop	layout	designation
develops	encouraged	encouraged
develop	wore	wore
developed	relieve	relieve
develops	opens	opens
stayed	painter	painter
stay	offered	offered
stays	sailing	sailing
stay	marijuana	marijuana
stayed	iron	iron
stays	undisclosed	undisclosed
proved	careful	careful
prove	melting	melting
proves	sailing	sailing
prove	distant	distant
proved	intentions	intentions
proves	differs	differs
brought	instructed	instructed
bring	sent	sent
brings	threatens	threatens
bring	reject	reject
brought	silesian	silesian
brings	sent	sent
liked	shields	shields
like	accept	accept
likes	dna	dna
like	equality	equality
liked	wickets	iron
likes	woman	woman
served	younger	younger
serve	broadband	broadband
serves	sailing	sailing
serve	manila	hartford
served	ordnance	ordnance
serves	operates	operates
supported	flanders	flanders
support	jurisdiction	jurisdiction
supports	commented	panther
support	obtain	obtain
supported	350	350
supports	jurisdiction	jurisdiction
called	osaka	osaka
call	nephew	nephew
calls	lonely	occupied
call	obtain	disputed
called	1860s	1860s
calls	emotion	emotion
got	schemes	schemes
get	thinking	beth
gets	proud	proud
get	filling	filling
got	dozen	dozen
gets	beth	beth
told	tin	tin
tell	says	says
tells	proud	proud
tell	buffy	happen
told	1842	1842
tells	commented	beth
learned	dispersed	dispersed
learn	lessons	lessons
learns	proud	proud
learn	compare	compare
learned	swim	swim
learns	boss	mentor
left	portsmouth	portsmouth
leave	complained	dragon
leaves	blame	blame
leave	mistaken	mistaken
left	viaduct	viaduct
leaves	snails	snails
knew	knows	organist
know	mistaken	mistaken
knows	discovers	discovers
know	haven	haven
knew	livingston	livingston
knows	buffy	buffy
allowed	renovated	renovated
allow	butterfly	butterfly
allows	mentally	mentally
allow	background	background
allowed	rotary	rotary
allows	clips	clips
created	innovative	aurora
create	harmony	harmony
creates	engagement	engagement
create	panel	recreation
created	railway	railway
creates	genuine	guilt
wanted	swan	swan
want	defend	defend
wants	your	swan
want	calculations	calculations
wanted	fashion	fashion
wants	guilt	guilt
made	outline	outline
make	memories	memories
makes	!	!
make	celebrating	generous
made	poet	poet
makes	!	!
remained	fortified	fortified
remain	pressing	apart
remains	!	!
remain	occasion	occasion
remained	feast	feast
remains	!	!
felt	experimented	experimented
feel	listen	apart
feels	!	!
feel	everyone	conducts
felt	favourable	favourable
feels	!	!
discussed	gathering	questions
discuss	politically	politically
discusses	!	!
discuss	conducts	conducts
discussed	caring	caring
discusses	!	!
became	treated	treated
become	become	become
becomes	!	!
become	tends	tends
became	eccentric	eccentric
becomes	!	!
supported	updates	demanded
support	pius	pius
supports	charities	charities
support	element	element
supported	installed	installed
supports	rigid	rigid
made	updates	updates
make	recommended	recommended
makes	makes	makes
make	easily	hole
made	paid	paid
makes	rigid	rigid
asked	updates	updates
ask	illegitimate	illegitimate
asks	realizes	realizes
ask	cao	cao
asked	spinal	spinal
asks	blame	blame
started	reds	reds
start	humphrey	humphrey
starts	crazy	crazy
start	rat	rat
started	innings	innings
starts	prof.	prof.
told	confront	tells
tell	sure	humphrey
tells	realizes	realizes
tell	really	really
told	greg	greg
tells	gifted	gifted
reached	negotiating	negotiating
reach	obstacles	obstacles
reaches	reaches	reaches
reach	clinic	clinic
reached	express	express
reaches	reds	no.
left	cook	cook
leave	strengthen	strengthen
leaves	bag	bag
leave	rounded	rounded
left	enjoyed	enjoyed
leaves	bulldogs	switching
studied	comparative	comparative
study	lectured	lectured
studies	studies	newman
study	clinic	clinic
studied	biology	biology
studies	b.a.	conservatory
followed	understood	understood
follow	andrea	andrea
follows	forewings	newman
follow	preliminary	preliminary
followed	twenty-five	twenty-five
follows	switching	switching
changed	differences	differences
change	improve	improve
changes	sodium	sodium
change	improve	improve
changed	unclear	unclear
changes	reds	am
won	semi-final	semi-final
win	contested	contested
wins	semifinal	semifinal
win	tackles	tackles
won	playoff	playoff
wins	escape	escape
opened	crete	crete
open	accepting	sight
opens	gift	injection
open	rhythm	rhythm
opened	barry	barry
opens	circus	circus
studied	studied	studied
study	algebra	algebra
studies	genetics	rudolf
study	master	master
studied	1900	1900
studies	dramatic	dramatic
accepted	migration	migration
accept	questions	questions
accepts	warn	hydrogen
accept	assumption	assumption
accepted	justify	1900
accepts	encourages	encourages
became	market	market
become	co-founded	co-founded
becomes	fearing	fearing
become	ambiguous	abolition
became	required	required
becomes	wakes	wealth
determined	concentrations	concentrations
determine	distance	distance
determines	concealed	concealed
determine	determine	determine
determined	depends	shapes
determines	anyway	anyway
ensured	output	output
ensure	mortality	mortality
ensures	discovers	discovers
ensure	!	!
ensured	!	!
ensures	meets	lower
required	concentrations	concentrations
require	mini	mini
requires	concealed	concealed
require	manufacture	manufacture
required	commerce	commerce
requires	require	require
became	attained	attained
become	lacrosse	lacrosse
becomes	discovers	discovers
become	sexually	sexually
became	goals	goals
becomes	becomes	becomes
preserved	thai	thai
preserve	eagles	sympathetic
preserves	swamp	somehow
preserve	!	!
preserved	!	!
preserves	divides	divides
paid	col.	col.
pay	want	want
pays	pays	pays
pay	affordable	affordable
paid	relief	relief
pays	pays	marginal
began	97	97
begin	society	society
begins	molly	molly
begin	settler	settler
began	resumed	resumed
begins	introduces	introduces
returned	princess	princess
return	flee	flee
returns	combustion	combustion
return	press	press
returned	got	got
returns	wakes	wakes
decided	widow	reverted
decide	want	want
decides	desires	desires
decide	badminton	mohammed
decided	honorable	honorable
decides	convinces	wolf
avoided	withdrew	hours
avoid	print	want
avoids	seemingly	seemingly
avoid	!	!
avoided	!	!
avoids	anterior	anterior
