,sgns_rand_pinit2,sgns_rand_pinit2,sgns_rand_pinit1-rev,sgns_rand_pinit2-rev,sgns_svd,sgns_svd,sgns_rand_pinit2-rev,sgns_rand_pinit3,sgns_rand_pinit3,sgns_rand_pinit2,sgns_rand_pinit1,sgns_rand_pinit1,sgns_rand_pinit1-rev,sgns_rand_pinit3-rev,sgns_rand_pinit3,sgns_rand_pinit3,sgns_rand_pinit2,sgns_rand_pinit3,sgns_rand_pinit1,sgns_rand_pinit1,sgns_rand_pinit1,sgns_rand_pinit2,sgns_svd,sgns_svd,sgns_rand_pinit1-rev,sgns_rand_pinit1,sgns_rand_pinit2,sgns_rand_pinit1
designer,0.068845464868014461,0.0025368405072653255,0.19491282320542758,0.19332920749914806,0.20396247019324687,0.20266795246685887,0.0025725627056401024,0.19667234072710926,0.067236507963133518,0.070459797322532047,0.22021457100425457,0.0028616004599014699,0.0030010420979064145,0.19325526837501028,0.065496446856013746,0.069460529512029523,0.067137530538668333,0.21915668971252655,0.0030436120134592626,0.068743759525307535,0.067044186011102846,0.19732847713979984,0.20270062741787487,0.075767381782706367,0.0024713357012035031,0.070508777727246397,0.21994320055720729,0.19765935277576385
designs,0.067343169639592526,0.001723519992839817,0.15831551115290143,0.15864983854775339,0.16614699701772184,0.16750743418288605,0.0021185237946260704,0.15771216592030768,0.066432957403584347,0.06580429080968131,0.17392618288809791,0.0021785032151542261,0.00236497173604866,0.15788173961812291,0.066260231039589002,0.065134691993072646,0.066984073932432775,0.17552786201371873,0.0023028448958084535,0.065085436308481959,0.064718886546816567,0.16068404666318259,0.16654934885867889,0.066105623582687678,0.0021736491842758721,0.063399905364642239,0.17796915474105379,0.15722146208006926
desire,0.065966346340387338,0.0019354456784482776,0.17775208011977406,0.17653164729953486,0.19320487490568305,0.19041990058856328,0.0024480910312282278,0.18364759987381052,0.066420041673000085,0.067963710054761428,0.21218872804045075,0.0028363293740891748,0.0027748632957487196,0.1777315423610043,0.067276019875324167,0.068740280026554523,0.066466607789453569,0.2109973881915792,0.0025778291012543697,0.067352506437979076,0.068324951388815114,0.1824871437319413,0.1903846649493548,0.06532184777287986,0.0024520060489343631,0.06936575297556391,0.20944090244720259,0.18407307215434587
despite,0.055630491056241627,0.0016456275019589572,0.11102702950608312,0.11152608254106389,0.12264847343556196,0.12304108070755593,0.0016807500315230151,0.10964064042567545,0.054273221720972376,0.0577622615618677,0.13145222656818345,0.0018554032498981909,0.0020269375199889472,0.11032253603049857,0.055141156578679018,0.05642795893275987,0.05646962183742954,0.13218035250979465,0.0018353119040430688,0.056028609344572433,0.056586593923886208,0.10950066498987299,0.1224754814345308,0.05277365059321637,0.001789010153603332,0.057804804996323456,0.13182566307849808,0.10988357211706412
destroy,0.057198970624243728,0.0023159414442502912,0.17538212030833822,0.17534231404247358,0.19367463210137059,0.19473657339928208,0.0022480248840214268,0.17330404636858265,0.057900223329977352,0.056677942059658704,0.18917292564842914,0.0027454769797671252,0.0022043271198630698,0.17222662662483135,0.057043597511566624,0.057488508845140451,0.056584249498551342,0.18707809055246716,0.0027572926447120283,0.057972394639550839,0.057140871280982997,0.17364853895883159,0.19298217650960758,0.061055025428615406,0.0023840920296323009,0.057239922490260109,0.18717413422043139,0.17520644137199382
destroyed,0.062592621200480703,0.0017872195328713092,0.13329183161793468,0.12951918861235101,0.1432735105737819,0.14243285503814473,0.0019605077466386955,0.1434501858185927,0.06224886114379391,0.061514918099038085,0.1601715207201736,0.0023854039357603662,0.0024826099702311977,0.12979691676723482,0.060658793606189976,0.061243514309591074,0.060899938662529407,0.16034179187228392,0.0022193361057535332,0.061651202580856324,0.060674076567381774,0.14325805735063568,0.14383253775572535,0.046740844551849792,0.0020427994336913446,0.060764881827645167,0.16005046431962455,0.14531599634900849
destruction,0.07450768063074209,0.001934023313511446,0.17959264061203839,0.17694481903532255,0.19186137340259335,0.19261348068358286,0.0024828211294055658,0.18745388059760315,0.073707810727584255,0.074708976231844471,0.20619759067903554,0.002707124425289531,0.0023980109297165875,0.17511073947864964,0.074075812333417201,0.074197733171225133,0.074425670709573843,0.20522279795650433,0.0027075983683984006,0.074959049528981359,0.074922846546648825,0.18826955218655961,0.19410096634096541,0.059036053840341274,0.0023502521143767829,0.074809134028088975,0.20627682928241609,0.18729164366190487
detailed,0.070055474258291839,0.0023226734588203124,0.15934597763975711,0.16050319509746414,0.18116876147323746,0.182309154467444,0.0024910918644384106,0.16416946439887414,0.069607533497041407,0.067761928778433012,0.17692772306950888,0.0028650165694938945,0.0026422660399096909,0.16114610216909642,0.066205657957412511,0.068165995014585978,0.066114622202593676,0.17577213666869607,0.0027555437641967329,0.067851143024905136,0.064223383559376734,0.1669172168042834,0.17800731602361874,0.056930245467830987,0.0026510166724551532,0.065827927647792328,0.17788699931474627,0.16739477957602811
details,0.070626597100422517,0.0022892990326526252,0.16818585186821522,0.1676794750817735,0.18667587327940793,0.18729859306089258,0.0024235876156415426,0.1671597746368112,0.071954667712723186,0.070425704044179804,0.18035036993130582,0.0031104737684614081,0.0025769896372141998,0.16650363983424687,0.070477488112721143,0.071718244014803756,0.069343217593371365,0.1792028509580762,0.0029211084153016875,0.073370062084458176,0.071682620072646919,0.17112383264257713,0.18726360245332785,0.060263538045766119,0.0026036098949048236,0.072944738703246803,0.18322260501238319,0.16844715260745424
determine,0.065254444962488556,0.0020260027423264493,0.15009421083212238,0.15123288601253093,0.17780108562643326,0.17856050002807589,0.0025133307911000546,0.1522733393589083,0.063318180993499618,0.06831763782706235,0.16402966552934761,0.0026772045514671383,0.0028328038148922596,0.14975116251407272,0.062493720984677537,0.066225845306002395,0.06465037748372382,0.16097091116009055,0.0025302290449321641,0.066981249571704815,0.066056619629389024,0.15404387767873062,0.17686715383067586,0.050660593339274418,0.0026514772216685856,0.069416177502718779,0.16296400013615298,0.15367375129886329
determined,0.086877108408363712,0.0020251930975431209,0.19307396734916971,0.19247561162147575,0.21653725656238643,0.21705944062512672,0.0025706600152313186,0.18010656438127504,0.088012955991512709,0.087811828532505132,0.20685002895151672,0.002877294007346487,0.0028188370743581492,0.18981082058493848,0.089151833446632245,0.089198182255515568,0.087872487585748726,0.20642454421397727,0.0024866593337943277,0.08837893704353228,0.089741082169744746,0.18336725861287206,0.21686899450856878,0.065476781127274508,0.0027165975208600646,0.08908827610784642,0.20930279438272514,0.1828094681332052
detroit,0.060751171322770192,0.0020263959758995975,0.17851229734999507,0.1765476871603906,0.18463647923109128,0.18584660430711331,0.0024631174289250213,0.17889781918121594,0.061359205962124408,0.060971321577422688,0.19751489305668246,0.0025013982783743671,0.0025094720674508908,0.17462846543790789,0.062145481611239672,0.061570005154917729,0.061580800433811311,0.19902672444299607,0.0026069192370028471,0.062010735119942373,0.0625366213810159,0.17661610899470159,0.18979458825929885,0.055950346172535359,0.002199914581376694,0.061843949814307075,0.19691890086974195,0.17768666563767499
develop,0.065575676523682125,0.0021973529058685326,0.15554172460989468,0.1541678438320081,0.17283286807074505,0.17267456348646504,0.0023045457185593143,0.13835614566483112,0.066554710860029842,0.065462742845592503,0.15929940844602453,0.002543159546408047,0.0026042655967148942,0.15187908005569428,0.066947710872762745,0.066526389810571462,0.065727524933084203,0.15873830551851409,0.0026934158220340843,0.068595768409691837,0.068543347184691572,0.13548551292783506,0.17398736118791258,0.055842552587881289,0.0025316823939390831,0.068227432383649589,0.15635637474732045,0.1376864278828569
developed,0.04959570290032389,0.0014028623591606504,0.11581444748814707,0.11553070914426089,0.11896055586793797,0.11881791081613446,0.0016643863882570553,0.11189804450307195,0.0495639864377726,0.050072868257705183,0.13208821653308389,0.0018489272926905942,0.0019479996138053179,0.11526969181250724,0.049252745431370593,0.04994653909209601,0.049171498792004997,0.13411934036490425,0.0017840344347278547,0.049578845195248245,0.049324594234947727,0.11095397289868303,0.11743891100588577,0.046276848400305215,0.0018566772311883195,0.049992368818161603,0.13332588819669067,0.11034735517871219
developing,0.069807449758094942,0.0020975257873017128,0.16994832377312874,0.17029677517395014,0.18761480150964727,0.18637420185707876,0.002588504183965612,0.17529606249648733,0.071274731291904425,0.068248952575049926,0.18833542729540176,0.0027495985274090806,0.0022483256030244592,0.16954131525329541,0.068854880590605738,0.06969430551753153,0.067457946904729171,0.18790506066974266,0.0027764090199370317,0.070753007257287615,0.068134991910593579,0.17109733900430224,0.18582077651035944,0.053987884177670642,0.002352850741004997,0.069209339127520808,0.18429911675710242,0.17703956036160828
development,0.047617407347371077,0.0012554357144054507,0.1037688934201807,0.10417603027286348,0.11613449743349646,0.11648338027447436,0.0014267029088329553,0.097135281543546781,0.048890938739883927,0.048708407321793157,0.10987935009340932,0.0015282508162096642,0.0016104294122498697,0.10321908244917277,0.048772536048223514,0.050157521835187291,0.047509008122675223,0.11002364524790553,0.0015750990267028309,0.04913972738230532,0.048985525959351572,0.097846745157078252,0.11522647688208465,0.039476247458132829,0.0014757339412543313,0.050108135724812097,0.10986020068790092,0.096941773644530604
"development,",0.074473546751068653,0.0024676287408635922,0.18806158338489809,0.1896088907939083,0.20290687444242417,0.20168793846826993,0.0029327219525128179,0.18782341469730723,0.076109494779620368,0.076029648580167697,0.21189576528332199,0.0032613443151647825,0.0030116780573302693,0.19122866045291054,0.075630321584173266,0.077933016426512847,0.073809714194460252,0.21413422927057446,0.0033559841100089249,0.078167721210478103,0.077319470546325375,0.18747374306344922,0.20018412741843994,0.057231148654680153,0.0024743183201816343,0.078914614225363944,0.21219076395245218,0.18780486210916358
development.,0.068657432230164517,0.002293051742924157,0.16101973753381071,0.16003632116396294,0.18084451088054732,0.1799337563586686,0.0018552648577403463,0.16838878142413904,0.06925744874277473,0.0686491299734584,0.18391370271299989,0.0032997800592411419,0.0023185415521924657,0.16023746157290342,0.068264707302366001,0.069203925692451151,0.067822297153047439,0.18374845251034599,0.0026699154577527473,0.069707819744290078,0.068692345118497422,0.16940742766025219,0.18063421310560146,0.051822519583418103,0.0019270958914007208,0.069289952024931378,0.18442603786333422,0.16955045525928025
device,0.071490625475911451,0.0024097760726251582,0.18464819743675753,0.18406071124831136,0.19951647919492144,0.19855984272795446,0.0026768936162214763,0.19806898676344342,0.072974509256696574,0.072864239000118625,0.20698017117537981,0.0034492770822095453,0.0030956407404981734,0.18368755442870988,0.074636716666654612,0.074621599714742581,0.072769733437546003,0.20477726770951121,0.0031340708715004162,0.073991365398800801,0.075201114155050486,0.19766324051107809,0.19787131811027392,0.061338699404045904,0.0027376077810673527,0.074803655951431458,0.20344091335544423,0.20107234368533489
devices,0.049475813171389937,0.0016179139073410065,0.16580787767164418,0.16651905165920278,0.18747784860009353,0.18922496978818393,0.0017274828014909316,0.17135896194409561,0.050558488925456335,0.04907513785254658,0.18000463539613032,0.0019894546151724146,0.0021339023488050612,0.16411878532932167,0.049994846218586853,0.050199511322572055,0.048901747626990733,0.18027739696398426,0.002038944871043058,0.05098760443158612,0.050392280437008941,0.17094651538775563,0.18665310409845781,0.062109738152215432,0.0020805192476509582,0.050420175815870771,0.17990741585143188,0.17159830935265119
devoted,0.072738037722332449,0.0020915914166997895,0.17052005164558104,0.16808784036657765,0.18967100996964437,0.18884751235903841,0.0024747883534219639,0.18207050588061324,0.072082918616702685,0.072941406221838645,0.19651680565122753,0.0027184537166483613,0.0027875705721115418,0.1682348767103824,0.073521497734448604,0.072582864181636952,0.073893236317069122,0.19832136530259659,0.0028645728275101812,0.071422800281840004,0.072644494761613054,0.18400602820643164,0.19238776139638425,0.056553271811017214,0.0024681414788496614,0.071641460172604088,0.19908992960913419,0.18237300280482671
di,0.054590346882614993,0.001705646977968267,0.17201845831830498,0.16603069899334699,0.18392997075858442,0.18142445975791577,0.0022256601389090136,0.17992370028862459,0.053919040679217156,0.05508771789494904,0.19744042028611175,0.0021453467203149668,0.0026110566253008116,0.16841809295845644,0.055401468448887048,0.054175259240834217,0.056419638543474204,0.19928598866118286,0.0020782783679216266,0.056126803365354694,0.058148862194914774,0.17935078759238521,0.18620762709200378,0.057410541769900902,0.0026163479391543287,0.056282197859670591,0.19823651724564495,0.17851608110089456
diameter,0.051472945800158931,0.0016255596457098731,0.18099763380483413,0.18268832021706527,0.18516140391502356,0.18607966699342615,0.0019455439547708675,0.18999893696720549,0.052330337587193299,0.051976757005824603,0.20991291439579174,0.0020114454662831793,0.0021028396510774927,0.1812237529080335,0.052716135171287259,0.052679595485665698,0.052029197526773818,0.21051834359443389,0.0020208544461652878,0.05050178216074297,0.051121701292283994,0.19327961716571562,0.1841092411303592,0.056437497079041887,0.0020370238859682699,0.050714129428813703,0.21399195159441153,0.19007149101532861
diamond,0.067440281237778676,0.0020956138305754379,0.16784212372681129,0.16374872174358968,0.17844694741883238,0.17694135749208273,0.0025018413787085692,0.15781387028070082,0.069360732859151009,0.067260870952663976,0.18148827617847063,0.0030635962796682348,0.0025945497041240939,0.16491006388583984,0.068717897291302399,0.069391314251442959,0.066885818680745279,0.18031291577635034,0.0033519775184512879,0.06925910654305778,0.068295391608877765,0.1577371135135941,0.17920229696890833,0.048851343499157984,0.0022791096397188904,0.06854865665354859,0.17926231658862923,0.1594975014446457
did,0.048955649369179177,0.0012087133530984673,0.085537219629326255,0.084586370110885656,0.092371715457454484,0.092748981986530032,0.0015647882782801048,0.087926444792261749,0.048343075640114197,0.047764387044332168,0.10456020439041158,0.0017120162313114529,0.0015558275346245765,0.083492925903741799,0.049254553950077939,0.04706139928116837,0.049937135190929349,0.10351418616162977,0.0016826298087121438,0.049110477783871787,0.050186390446342322,0.088123252531392304,0.092473545633364851,0.042204594688485364,0.0015704480769267448,0.047896836088036077,0.1027678067942327,0.088416829683058418
