,sgns_rand_pinit3,sgns_rand_pinit2,sgns_rand_pinit2
,sgns_rand_pinit4,sgns_rand_pinit3,sgns_rand_pinit4
,,,
manny,1.0000000000000002,1,1
mano,1,0.99999994039535522,0.99999994039535522
manoeuvre,1.0000000000000007,1.0000002384185791,1.0000002384185791
manoeuvres,0.99999999999999978,1.0000001192092896,1.0000001192092896
manon,1,0.99999988079071045,0.99999988079071045
manor,0.99999999999999978,0.99999988079071045,0.99999988079071045
manors,1,0.99999994039535522,0.99999994039535522
manpower,0.99999999999999933,1,1
mans,1,1.0000001192092896,1.0000001192092896
mansell,1,0.99999988079071045,0.99999988079071045
mansfield,0.99999999999999967,1,1
mansion,0.99999999999999978,1.0000001192092896,1.0000001192092896
mansions,0.99999999999999989,0.99999994039535522,0.99999994039535522
manslaughter,1.0000000000000002,1,1
manson,1.0000000000000004,1,1
mansour,0.99999999999999956,0.99999988079071045,0.99999988079071045
mansur,0.99999999999999967,1,1
mantis,1.0000000000000004,1,1
mantle,1.0000000000000002,0.99999988079071045,0.99999988079071045
mantra,1,0.99999994039535522,0.99999994039535522
mantua,1.0000000000000004,1.0000002384185791,1.0000002384185791
manu,1.0000000000000002,1.0000001192092896,1.0000001192092896
manual,0.99999999999999978,1,1
manually,0.99999999999999989,1,1
manuals,0.99999999999999978,0.99999994039535522,0.99999994039535522
manuel,1,1.0000001192092896,1.0000001192092896
manufacture,1.0000000000000002,1,1
manufactured,1.0000000000000002,1,1
manufacturer,1.0000000000000007,1,1
manufacturer's,0.99999999999999978,0.9999997615814209,0.9999997615814209
manufacturers,1.0000000000000002,1.0000001192092896,1.0000001192092896
manufactures,1.0000000000000004,1,1
manufacturing,0.99999999999999978,1,1
manure,1.0000000000000002,1.0000001192092896,1.0000001192092896
manus,1,1,1
manuscript,0.99999999999999978,1,1
manuscripts,0.99999999999999956,1,1
manx,1,1,1
many,1,0.99999982118606567,0.99999982118606567
mao,0.99999999999999956,0.99999988079071045,0.99999988079071045
maoist,1,1,1
maori,1.0000000000000002,1.0000001192092896,1.0000001192092896
map,1,0.99999988079071045,0.99999988079071045
maple,0.99999999999999956,1,1
mapped,1,0.99999982118606567,0.99999982118606567
mapping,1.0000000000000004,1.0000001192092896,1.0000001192092896
maps,1,0.9999997615814209,0.9999997615814209
mar,0.99999999999999978,1,1
mara,0.99999999999999989,1,1
marais,1.0000000000000004,0.9999997615814209,0.9999997615814209
maratha,0.99999999999999956,1,1
marathas,0.99999999999999956,1,1
marathi,1,1,1
marathon,0.99999999999999989,1.0000002384185791,1.0000002384185791
marathons,0.99999999999999978,0.99999988079071045,0.99999988079071045
marauders,0.99999999999999956,1,1
marble,1.0000000000000002,1,1
marbles,1,0.99999988079071045,0.99999988079071045
marburg,0.99999999999999956,1,1
marc,0.99999999999999911,0.99999988079071045,0.99999988079071045
marcel,1,1,1
marcello,1,1,1
marcellus,1,0.99999994039535522,0.99999994039535522
marcelo,1,0.99999994039535522,0.99999994039535522
march,1,0.99999994039535522,0.99999994039535522
marche,0.99999999999999989,1,1
marched,0.99999999999999978,1,1
marches,0.99999999999999967,1.0000001192092896,1.0000001192092896
marching,1,1.0000001192092896,1.0000001192092896
marcia,1,0.99999994039535522,0.99999994039535522
marco,0.99999999999999978,1.0000001192092896,1.0000001192092896
marconi,1,0.99999988079071045,0.99999988079071045
marcos,0.99999999999999956,1.0000001192092896,1.0000001192092896
marcus,1.0000000000000004,1,1
marcy,0.99999999999999956,1.0000001192092896,1.0000001192092896
mardi,1.0000000000000004,1,1
mare,1.0000000000000004,0.99999994039535522,0.99999994039535522
marek,1.0000000000000004,1.0000001192092896,1.0000001192092896
mares,0.99999999999999967,1,1
margaret,1.0000000000000004,0.99999982118606567,0.99999982118606567
margaret's,1,1,1
margarita,1,1,1
margate,1.0000000000000002,0.99999994039535522,0.99999994039535522
marge,0.99999999999999967,1.0000002384185791,1.0000002384185791
margin,1,0.99999988079071045,0.99999988079071045
marginal,1.0000000000000004,1.0000001192092896,1.0000001192092896
marginalized,0.99999999999999967,1.0000001192092896,1.0000001192092896
marginally,0.99999999999999967,1.0000001192092896,1.0000001192092896
margins,0.99999999999999967,1,1
margo,1.0000000000000007,1,1
margot,1,1.0000001192092896,1.0000001192092896
margrave,0.99999999999999978,0.99999994039535522,0.99999994039535522
marguerite,0.99999999999999956,1,1
mari,1.0000000000000004,1,1
maria,1.0000000000000002,1,1
maria's,0.99999999999999967,0.99999982118606567,0.99999982118606567
mariah,1.0000000000000009,0.99999982118606567,0.99999982118606567
marian,1.0000000000000002,0.99999988079071045,0.99999988079071045
mariana,1.0000000000000002,0.9999997615814209,0.9999997615814209
marianas,0.99999999999999978,1.0000002384185791,1.0000002384185791
marianne,0.99999999999999967,1,1
mariano,1,1.0000001192092896,1.0000001192092896
maribor,0.99999999999999944,1,1
maricopa,1.0000000000000002,1,1
marie,0.99999999999999978,1.0000003576278687,1.0000003576278687
marietta,1.0000000000000002,1,1
marijuana,0.99999999999999956,1,1
marilyn,1,1,1
marin,1.0000000000000002,0.99999988079071045,0.99999988079071045
marina,1.0000000000000004,1,1
marine,1,1.0000001192092896,1.0000001192092896
mariner,1.0000000000000004,1,1
mariners,1.0000000000000004,1,1
marines,0.99999999999999989,1,1
marino,0.99999999999999989,0.99999988079071045,0.99999988079071045
mario,0.99999999999999933,0.99999982118606567,0.99999982118606567
marion,1,0.99999994039535522,0.99999994039535522
maris,1.0000000000000004,0.99999994039535522,0.99999994039535522
marissa,1.0000000000000004,1,1
marist,0.99999999999999989,1,1
marital,0.99999999999999911,1.0000001192092896,1.0000001192092896
maritime,1,1.0000002384185791,1.0000002384185791
marius,1.0000000000000004,1.0000001192092896,1.0000001192092896
marjorie,0.99999999999999967,0.99999994039535522,0.99999994039535522
mark,0.99999999999999978,0.99999988079071045,0.99999988079071045
mark's,1,0.99999988079071045,0.99999988079071045
markazi,0.99999999999999989,1,1
marked,0.99999999999999978,1,1
markedly,1.0000000000000004,1,1
marker,1,1.0000001192092896,1.0000001192092896
markers,1.0000000000000002,0.99999988079071045,0.99999988079071045
market,0.99999999999999978,1.0000001192092896,1.0000001192092896
marketed,1,0.99999988079071045,0.99999988079071045
marketers,1,1.0000001192092896,1.0000001192092896
marketing,0.99999999999999989,1.0000001192092896,1.0000001192092896
marketplace,1,1.0000001192092896,1.0000001192092896
markets,0.99999999999999956,1,1
markham,0.99999999999999956,0.99999988079071045,0.99999988079071045
marking,1.0000000000000002,0.9999997615814209,0.9999997615814209
markings,1.0000000000000004,0.99999988079071045,0.99999988079071045
marko,0.99999999999999978,1.0000001192092896,1.0000001192092896
markov,1.0000000000000004,1.0000001192092896,1.0000001192092896
marks,1,1,1
markup,1.0000000000000002,0.99999994039535522,0.99999994039535522
markus,1.0000000000000002,0.99999994039535522,0.99999994039535522
marlboro,1.0000000000000002,1.0000001192092896,1.0000001192092896
marlborough,1,0.99999994039535522,0.99999994039535522
marlene,0.99999999999999978,1,1
marley,1,1.0000001192092896,1.0000001192092896
marlin,1.0000000000000002,1.0000001192092896,1.0000001192092896
marlins,0.99999999999999978,0.99999994039535522,0.99999994039535522
marlon,0.99999999999999989,1,1
marlow,1.0000000000000002,0.9999997615814209,0.9999997615814209
marlowe,1,0.99999994039535522,0.99999994039535522
marn,1.0000000000000004,1.0000001192092896,1.0000001192092896
marne,0.99999999999999978,1.0000001192092896,1.0000001192092896
maronite,1,1,1
maroon,1,1.0000001192092896,1.0000001192092896
maroons,0.99999999999999978,0.99999994039535522,0.99999994039535522
marque,0.99999999999999989,0.99999988079071045,0.99999988079071045
marquee,1.0000000000000002,1.0000001192092896,1.0000001192092896
marques,1,0.99999994039535522,0.99999994039535522
marquess,1,1.0000002384185791,1.0000002384185791
marquette,1.0000000000000004,1.0000002384185791,1.0000002384185791
marquis,1.0000000000000002,0.9999997615814209,0.9999997615814209
marr,1,0.99999994039535522,0.99999994039535522
marred,1,1.0000002384185791,1.0000002384185791
marriage,1.0000000000000002,0.99999988079071045,0.99999988079071045
marriages,0.99999999999999978,1,1
married,1,1,1
marries,1.0000000000000002,1.0000001192092896,1.0000001192092896
marriott,1.0000000000000002,1,1
marrow,1.0000000000000004,1.0000001192092896,1.0000001192092896
marry,1,1.0000001192092896,1.0000001192092896
marrying,1.0000000000000002,1.0000002384185791,1.0000002384185791
mars,1.0000000000000007,0.99999988079071045,0.99999988079071045
marsden,1.0000000000000004,0.99999988079071045,0.99999988079071045
marseille,1.0000000000000002,1,1
marseilles,0.99999999999999978,0.99999988079071045,0.99999988079071045
marsh,1,1.0000001192092896,1.0000001192092896
marsha,1.0000000000000009,1,1
marshal,0.99999999999999978,0.99999994039535522,0.99999994039535522
marshall,1,1,1
marshall's,1.0000000000000004,1,1
marshalling,0.99999999999999978,1,1
marshals,1.0000000000000002,0.99999988079071045,0.99999988079071045
marshes,0.99999999999999978,0.99999988079071045,0.99999988079071045
marshland,1.0000000000000004,1,1
marshy,0.99999999999999956,0.99999982118606567,0.99999982118606567
marston,1.0000000000000002,1,1
mart,1.0000000000000002,1.0000002384185791,1.0000002384185791
marta,1.0000000000000004,1,1
martel,1.0000000000000004,1,1
marten,0.99999999999999956,0.99999982118606567,0.99999982118606567
martens,1,1,1
martha,1,0.99999994039535522,0.99999994039535522
martha's,0.99999999999999989,0.99999982118606567,0.99999982118606567
marti,0.99999999999999967,1.0000002384185791,1.0000002384185791
martial,1,1,1
martian,0.99999999999999956,0.9999997615814209,0.9999997615814209
martians,1,1.0000002384185791,1.0000002384185791
martin,0.99999999999999967,0.99999994039535522,0.99999994039535522
martin's,0.99999999999999989,1.0000002384185791,1.0000002384185791
martina,1.0000000000000009,1,1
martinez,0.99999999999999944,1.0000001192092896,1.0000001192092896
martini,1,0.99999994039535522,0.99999994039535522
martinique,1,1.0000001192092896,1.0000001192092896
martino,1.0000000000000002,0.99999988079071045,0.99999988079071045
martins,0.99999999999999989,1,1
martinsville,0.99999999999999967,1,1
martn,1.0000000000000004,0.99999970197677612,0.99999970197677612
martnez,0.99999999999999967,0.99999988079071045,0.99999988079071045
marty,1.0000000000000002,1,1
martyn,1,0.99999988079071045,0.99999988079071045
martyr,1,1,1
martyrdom,1.0000000000000002,1,1
martyred,1,1,1
martyrs,1,1,1
maru,1.0000000000000002,1,1
marv,1,0.99999994039535522,0.99999994039535522
marvel,1,1,1
marvel's,1,0.99999988079071045,0.99999988079071045
marvelous,0.99999999999999978,0.9999997615814209,0.9999997615814209
marvin,1,1,1
marx,0.99999999999999933,1.0000002384185791,1.0000002384185791
marx's,0.99999999999999978,0.99999988079071045,0.99999988079071045
marxism,0.99999999999999944,0.99999988079071045,0.99999988079071045
marxist,1,1,1
mary,0.99999999999999967,1,1
mary's,0.99999999999999989,1,1
maryborough,0.99999999999999933,0.9999997615814209,0.9999997615814209
maryland,1.0000000000000002,1,1
maryland's,1,0.9999997615814209,0.9999997615814209
marylebone,1,0.99999988079071045,0.99999988079071045
marymount,1.0000000000000002,1,1
marys,1,0.99999988079071045,0.99999988079071045
mas,1.0000000000000004,0.99999982118606567,0.99999982118606567
mascot,0.99999999999999944,1,1
mascots,1.0000000000000004,1,1
masculine,0.99999999999999978,1.0000001192092896,1.0000001192092896
masculinity,1.0000000000000004,1,1
maserati,0.99999999999999978,0.99999988079071045,0.99999988079071045
mash,0.99999999999999989,1,1
mashhad,1.0000000000000004,0.99999994039535522,0.99999994039535522
masjid,1,0.99999988079071045,0.99999988079071045
mask,1.0000000000000002,0.99999994039535522,0.99999994039535522
masked,1,0.99999988079071045,0.99999988079071045
masking,1.0000000000000002,0.99999988079071045,0.99999988079071045
masks,0.99999999999999978,1.0000001192092896,1.0000001192092896
mason,0.99999999999999922,0.99999970197677612,0.99999970197677612
mason's,1.0000000000000002,1.0000002384185791,1.0000002384185791
masonic,0.99999999999999989,1.0000001192092896,1.0000001192092896
masonry,0.99999999999999933,0.99999994039535522,0.99999994039535522
masons,0.99999999999999978,0.99999988079071045,0.99999988079071045
masovian,1.0000000000000002,1,1
masque,0.99999999999999978,1,1
masquerade,1.0000000000000004,1,1
mass,0.99999999999999978,0.99999982118606567,0.99999982118606567
mass-produced,1.0000000000000004,1.0000002384185791,1.0000002384185791
massa,1,1,1
massachusetts,1.0000000000000004,1,1
massacre,0.99999999999999956,1,1
massacred,0.99999999999999933,1.0000002384185791,1.0000002384185791
massacres,0.99999999999999989,1,1
massage,1,0.99999988079071045,0.99999988079071045
masse,0.99999999999999967,0.99999988079071045,0.99999988079071045
massed,1,0.99999988079071045,0.99999988079071045
masses,0.99999999999999978,1,1
massey,0.99999999999999944,1.0000001192092896,1.0000001192092896
massif,1.0000000000000002,1.0000001192092896,1.0000001192092896
massimo,0.99999999999999978,0.99999994039535522,0.99999994039535522
massive,1,0.99999988079071045,0.99999988079071045
massively,1.0000000000000007,0.99999988079071045,0.99999988079071045
mast,1,1,1
master,1.0000000000000002,0.99999988079071045,0.99999988079071045
master's,0.99999999999999978,0.9999997615814209,0.9999997615814209
mastered,0.99999999999999989,1.0000002384185791,1.0000002384185791
mastering,1,1.0000001192092896,1.0000001192092896
mastermind,0.99999999999999978,1.0000001192092896,1.0000001192092896
masterpiece,0.99999999999999978,1,1
masterpieces,1.0000000000000002,0.99999994039535522,0.99999994039535522
masters,1,1,1
mastery,1,0.99999988079071045,0.99999988079071045
masts,1.0000000000000002,0.99999988079071045,0.99999988079071045
masturbation,0.99999999999999967,1.0000001192092896,1.0000001192092896
mat,1.0000000000000004,0.99999994039535522,0.99999994039535522
mata,1.0000000000000004,0.9999997615814209,0.9999997615814209
matador,1.0000000000000002,0.99999994039535522,0.99999994039535522
match,1.0000000000000002,1,1
match-up,1.0000000000000004,0.99999988079071045,0.99999988079071045
matchday,0.99999999999999967,0.99999994039535522,0.99999994039535522
matched,1,0.99999982118606567,0.99999982118606567
matches,1.0000000000000004,0.99999982118606567,0.99999982118606567
matching,0.99999999999999967,0.99999988079071045,0.99999988079071045
matchup,0.99999999999999967,0.99999982118606567,0.99999982118606567
mate,1.0000000000000002,1.0000002384185791,1.0000002384185791
mated,1,1.0000002384185791,1.0000002384185791
mateo,1,0.99999988079071045,0.99999988079071045
mater,1.0000000000000004,1,1
material,1.0000000000000002,1,1
materialism,1.0000000000000004,1,1
materialize,0.99999999999999978,1.0000002384185791,1.0000002384185791
materialized,1,1,1
materials,1.0000000000000004,0.99999988079071045,0.99999988079071045
materiel,1.0000000000000004,1.0000001192092896,1.0000001192092896
maternal,1.0000000000000004,1.0000001192092896,1.0000001192092896
maternity,1,0.99999988079071045,0.99999988079071045
mates,0.99999999999999978,1,1
math,0.99999999999999967,0.99999988079071045,0.99999988079071045
mathematical,0.99999999999999978,1.0000002384185791,1.0000002384185791
mathematically,0.99999999999999978,0.99999988079071045,0.99999988079071045
mathematician,1,0.99999994039535522,0.99999994039535522
mathematicians,0.99999999999999978,1,1
mathematics,1,1.0000001192092896,1.0000001192092896
mather,0.99999999999999978,1,1
matheson,0.99999999999999933,1.0000001192092896,1.0000001192092896
mathew,1.0000000000000002,1,1
mathews,1.0000000000000002,1,1
mathias,1,1,1
mathieu,0.99999999999999967,0.99999988079071045,0.99999988079071045
mathilde,0.99999999999999978,0.99999988079071045,0.99999988079071045
mathis,0.99999999999999989,1.0000001192092896,1.0000001192092896
maths,1,0.99999988079071045,0.99999988079071045
matilda,1,1,1
mating,0.99999999999999978,1,1
matisse,0.99999999999999956,1,1
matlock,0.99999999999999956,1,1
mato,0.99999999999999978,0.99999988079071045,0.99999988079071045
matrices,0.99999999999999978,1,1
matriculated,1.0000000000000004,1,1
matriculation,0.99999999999999989,1,1
matrix,1,0.99999982118606567,0.99999982118606567
matron,1.0000000000000004,1,1
mats,0.99999999999999978,0.99999988079071045,0.99999988079071045
matsumoto,1.0000000000000002,1,1
matt,0.99999999999999911,1.0000001192092896,1.0000001192092896
matte,1.0000000000000004,1.0000001192092896,1.0000001192092896
mattel,1.0000000000000002,0.99999994039535522,0.99999994039535522
matteo,0.99999999999999956,0.99999994039535522,0.99999994039535522
matter,0.99999999999999967,1,1
matters,1,1,1
matthew,0.99999999999999933,1,1
matthew's,0.99999999999999989,0.99999994039535522,0.99999994039535522
matthews,0.99999999999999989,1.0000001192092896,1.0000001192092896
matthias,1.0000000000000004,1.0000001192092896,1.0000001192092896
mattress,1,1.0000002384185791,1.0000002384185791
matty,1.0000000000000002,0.9999997615814209,0.9999997615814209
