rougher	terrain	terrain
stayed	remembers	remembers
stays	spent	travelled
proved	evidence	evidence
prove	deemed	deemed
proves	proved	proved
prove	prove	prove
proved	prove	prove
proves	extremely	extremely
brought	find	find
bring	come	come
brings	convince	convince
bring	explore	explore
brought	denies	denies
brings	followed	followed
liked	really	really
like	didnt	didnt
likes	just	just
like	comparisons	comparisons
liked	loves	stevie
likes	kind	kind
served	appoints	appoints
serve	serving	serving
serves	served	served
serve	board	board
served	board	board
serves	serving	serving
supported	supported	supported
support	support	portico
supports	operation	operation
support	default	default
supported	supported	supported
supports	projecting	projecting
called	callsign	callsign
call	originally	take
calls	callsign	fm
call	answered	answered
called	phone	phone
calls	little	last
got	me	me
get	get	get
gets	't	't
get	finds	drunk
got	angry	angry
gets	've	didnt
told	know	me
tell	said	said
tells	't	't
tell	asks	asks
told	asks	girlfriend
tells	said	said
learned	skills	skills
learn	learn	learn
learns	skills	lesson
learn	discovers	discovers
learned	tells	discovering
learns	lessons	lessons
left	go	him
leave	federer	federer
leaves	evacuate	evacuate
leave	slam	foliage
left	stems	stems
leaves	right	right
knew	't	what
know	federer	federer
knows	you	?
know	slam	slam
knew	reopened	know
knows	door	door
allowed	reopened	tramway
allow	federer	sets
allows	enable	enable
allow	slam	slam
allowed	reopened	allowing
allows	permitted	permitted
created	reopened	established
create	federer	quarterfinal
creates	creating	explore
create	wimbledon	wimbledon
created	reopened	reopened
creates	door	door
wanted	't	't
want	federer	federer
wants	you	you
want	slam	slam
wanted	reopened	didn
wants	want	opted
made	making	making
make	appearance	appearance
makes	take	give
make	very	extremely
made	making	making
makes	significant	significant
remained	become	become
remain	until	until
remains	still	remains
remain	site	site
remained	today	today
remains	active	active
felt	...	...
feel	feeling	feeling
feels	...	...
feel	feeling	feeling
felt	deeply	deeply
feels	said	said
discussed	discussion	discussion
discuss	discuss	discuss
discusses	discussing	discussing
discuss	anniversary	discuss
discussed	anniversary	tragedy
discusses	discussing	discussing
became	became	became
become	becoming	served
becomes	became	became
become	angry	angry
became	become	become
becomes	becoming	becoming
supported	provide	provide
support	opposed	idea
supports	provide	provide
support	software	software
supported	software	software
supports	projecting	projecting
made	made	made
make	debut	individuals
makes	reflect	reflect
make	too	too
made	necessary	clever
makes	individuals	individuals
asked	asking	asking
ask	you	you
asks	answer	answer
ask	doesn	doesn
asked	agrees	agrees
asks	ask	answer
started	season	season
start	began	began
starts	season	season
start	just	just
started	strikeouts	strikeouts
starts	career	career
told	get	tells
tell	said	said
tells	tells	tells
tell	asks	asks
told	asks	agrees
tells	said	said
reached	reaching	reaching
reach	singles	reach
reaches	reaching	reaching
reach	reach	reach
reached	river	river
reaches	singles	singles
left	stay	stay
leave	right	right
leaves	stay	screams
leave	stems	leaf
left	stems	stems
leaves	right	right
studied	studies	studies
study	studying	studying
studies	studies	studies
study	study	study
studied	study	study
studies	studying	studying
followed	obey	obey
follow	find	find
follows	strict	strict
follow	follow	follow
followed	road	just
follows	strikeouts	era
changed	changes	changes
change	callsign	callsign
changes	changes	changes
change	change	change
changed	change	change
changes	branding	branding
won	victory	victory
win	winning	winning
wins	victory	victory
win	winning	playoff
won	record	record
wins	winning	winning
opened	federer	nadal
open	reopened	reopened
opens	federer	federer
open	door	door
opened	door	door
opens	reopened	reopened
studied	studies	studies
study	studying	sorbonne
studies	studies	studies
study	comparative	comparative
studied	study	study
studies	studying	studying
accepted	refused	refused
accept	accept	accept
accepts	refuses	refuses
accept	submissions	submissions
accepted	proposal	proposal
accepts	accept	accept
became	already	already
become	appointed	appointed
becomes	already	already
become	less	less
became	increasingly	increasingly
becomes	become	become
determined	assess	evaluate
determine	accept	accept
determines	enters	enters
determine	depending	depending
determined	manager	manager
determines	merges	merges
ensured	ensuring	ensuring
ensure	accept	accept
ensures	ensuring	ensuring
ensure	return	establish
ensured	manager	albion
ensures	upstream	upstream
required	required	requires
require	require	require
requires	requires	requires
require	required	required
required	required	required
requires	require	require
became	became	became
become	become	become
becomes	becomes	becomes
become	become	become
became	though	though
becomes	turns	turns
preserved	conservation	wildlife
preserve	manuscripts	manuscripts
preserves	wildlife	wildlife
preserve	heritage	heritage
preserved	manager	manager
preserves	survives	survives
paid	paid	paid
pay	pay	pay
pays	paying	paying
pay	pay	pay
paid	paid	paid
pays	pay	pay
began	began	began
begin	started	pursue
begins	2019	2019
begin	concurrency	ultimately
began	continues	continues
begins	1960s	1960s
returned	returned	returned
return	return	return
returns	returns	returns
return	return	return
returned	returned	returned
returns	returning	returning
decided	decided	decided
decide	decide	decide
decides	agrees	agrees
decide	leave	will
decided	forced	forced
decides	decide	decide
avoided	avoiding	avoiding
avoid	avoid	avoid
avoids	avoiding	avoiding
avoid	avoid	abandoning
avoided	escaped	escaped
avoids	crashes	crashes
